Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email
Fundo;01.356.517/0001-80;2025-01-01;1;2025-02-12;LAGRA FUNDO DE INVESTIMENTO IMOBILIARIO;1996-08-12;INVESTIDORES EM GERAL;0;56701;N;N;Desenvolvimento para Renda;Outros;Passiva;Indeterminado;;31/12;N;N;S;N;N;MOMENTO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;97447304000133;RUA DA AJUDA;35;SALA 1901 - PARTE;CENTRO;RIO DE JANEIRO;RJ;20040-915;(21) 3266-6666;;;http://fnet.bmfbovespa.com.br;lagra@saoclementesa.com.br
Fundo;01.356.517/0001-80;2025-02-01;1;2025-03-14;LAGRA FUNDO DE INVESTIMENTO IMOBILIARIO;1996-08-12;INVESTIDORES EM GERAL;0;56701;N;N;Desenvolvimento para Renda;Outros;Passiva;Indeterminado;;31/12;N;N;S;N;N;MOMENTO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;97447304000133;RUA DA AJUDA;35;SALA 1901 - PARTE;CENTRO;RIO DE JANEIRO;RJ;20040-915;(21) 3266-6666;;;http://fnet.bmfbovespa.com.br;lagra@saoclementesa.com.br
Fundo;01.356.517/0001-80;2025-03-01;1;2025-04-11;LAGRA FUNDO DE INVESTIMENTO IMOBILIARIO;1996-08-12;INVESTIDORES EM GERAL;0;56701;N;N;Desenvolvimento para Renda;Outros;Passiva;Indeterminado;;31/12;N;N;S;N;N;MOMENTO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;97447304000133;RUA DA AJUDA;35;SALA 1901 - PARTE;CENTRO;RIO DE JANEIRO;RJ;20040-915;(21) 3266-6666;;;http://fnet.bmfbovespa.com.br;lagra@saoclementesa.com.br
Fundo;01.356.517/0001-80;2025-04-01;1;2025-05-12;LAGRA FUNDO DE INVESTIMENTO IMOBILIARIO;1996-08-12;INVESTIDORES EM GERAL;0;56701;N;N;Desenvolvimento para Renda;Outros;Passiva;Indeterminado;;31/12;N;N;S;N;N;MOMENTO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;97447304000133;RUA DA AJUDA;35;SALA 1901 - PARTE;CENTRO;RIO DE JANEIRO;RJ;20040-915;(21) 3266-6666;;;http://fnet.bmfbovespa.com.br;lagra@saoclementesa.com.br
Fundo;01.356.517/0001-80;2025-05-01;1;2025-06-13;LAGRA FUNDO DE INVESTIMENTO IMOBILIARIO;1996-08-12;INVESTIDORES EM GERAL;0;56701;N;N;Desenvolvimento para Renda;Outros;Passiva;Indeterminado;;31/12;N;N;S;N;N;MOMENTO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;97447304000133;RUA DA AJUDA;35;SALA 1901 - PARTE;CENTRO;RIO DE JANEIRO;RJ;20040-915;(21) 3266-6666;;;http://fnet.bmfbovespa.com.br;lagra@saoclementesa.com.br
Fundo;01.356.517/0001-80;2025-06-01;1;2025-07-09;LAGRA FUNDO DE INVESTIMENTO IMOBILIARIO;1996-08-12;INVESTIDORES EM GERAL;0;56701;N;N;Desenvolvimento para Renda;Outros;Passiva;Indeterminado;;31/12;N;N;S;N;N;MOMENTO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;97447304000133;RUA DA AJUDA;35;SALA 1901 - PARTE;CENTRO;RIO DE JANEIRO;RJ;20040-915;(21) 3266-6666;;;http://fnet.bmfbovespa.com.br;lagra@saoclementesa.com.br
Fundo;01.356.517/0001-80;2025-07-01;1;2025-08-11;LAGRA FUNDO DE INVESTIMENTO IMOBILIARIO;1996-08-12;INVESTIDORES EM GERAL;0;56701;N;N;Desenvolvimento para Renda;Outros;Passiva;Indeterminado;;31/12;N;N;S;N;N;MOMENTO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;97447304000133;RUA DA AJUDA;35;SALA 1901 - PARTE;CENTRO;RIO DE JANEIRO;RJ;20040-915;(21) 3266-6666;;;http://fnet.bmfbovespa.com.br;lagra@saoclementesa.com.br
Fundo;01.356.517/0001-80;2025-08-01;1;2025-09-04;LAGRA FUNDO DE INVESTIMENTO IMOBILIARIO;1996-08-12;INVESTIDORES EM GERAL;0;56701;S;S;;Multicategoria;Definida;Indeterminado;;31/12;N;N;S;N;N;MOMENTO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LRDA.;97447304000133;RUA DA AJUDA;35;SALA 1901 PARTE;CENTRO;RIO DE JANEIRO;RJ;20040-915;(21) 3266-6666;;;http://fnet.bmfbovespa.com.br;lagra@saoclementesa.com.br
Fundo;01.356.517/0001-80;2025-09-01;1;2025-10-10;LAGRA FUNDO DE INVESTIMENTO IMOBILIARIO;1996-08-12;INVESTIDORES EM GERAL;0;56701;S;S;;Multicategoria;Definida;Indeterminado;;31/12;N;N;S;N;N;MOMENTO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LRDA.;97447304000133;RUA DA AJUDA;35;SALA 1901 PARTE;CENTRO;RIO DE JANEIRO;RJ;20040-915;(21) 3266-6666;;;http://fnet.bmfbovespa.com.br;lagra@saoclementesa.com.br
Fundo;01.497.954/0001-14;2025-01-01;1;2025-02-10;FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL;1996-10-22;INVESTIDORES EM GERAL;BRMISTCTF016;8703994;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;N;N;S;N;N;CORRETORA GERAL DE VALORES E CÂMBIO LTDA;92858380000118;RUA DR. JOSÉ MONTAURY;139;5º AO 8º ANDAR;CENTRO HISTÓRICO;PORTO ALEGRE;RS;90.010-090;(51) 3213-2727;;;www.geralinvestimentos.com.br;edegasperin@geralinvestimentos.com.br
Fundo;01.497.954/0001-14;2025-02-01;1;2025-03-17;FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL;1996-10-22;INVESTIDORES EM GERAL;BRMISTCTF016;8703994;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;N;N;S;N;N;CORRETORA GERAL DE VALORES E CÂMBIO LTDA;92858380000118;RUA DR. JOSÉ MONTAURY;139;5º AO 8º ANDAR;CENTRO HISTÓRICO;PORTO ALEGRE;RS;90.010-090;(51) 3213-2727;;;www.geralinvestimentos.com.br;edegasperin@geralinvestimentos.com.br
Fundo;01.497.954/0001-14;2025-03-01;1;2025-04-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL;1996-10-22;INVESTIDORES EM GERAL;BRMISTCTF016;8703994;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;N;N;S;N;N;CORRETORA GERAL DE VALORES E CÂMBIO LTDA;92858380000118;RUA DR. JOSÉ MONTAURY;139;5º AO 8º ANDAR;CENTRO HISTÓRICO;PORTO ALEGRE;RS;90.010-090;(51) 3213-2727;;;www.geralinvestimentos.com.br;edegasperin@geralinvestimentos.com.br
Fundo;01.497.954/0001-14;2025-04-01;1;2025-05-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL;1996-10-22;INVESTIDORES EM GERAL;BRMISTCTF016;8703994;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;N;N;S;N;N;CORRETORA GERAL DE VALORES E CÂMBIO LTDA;92858380000118;RUA DR. JOSÉ MONTAURY;139;5º AO 8º ANDAR;CENTRO HISTÓRICO;PORTO ALEGRE;RS;90.010-090;(51) 3213-2727;;;www.geralinvestimentos.com.br;edegasperin@geralinvestimentos.com.br
Fundo;01.497.954/0001-14;2025-05-01;1;2025-06-09;FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL;1996-10-22;INVESTIDORES EM GERAL;BRMISTCTF016;8703994;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;N;N;S;N;N;CORRETORA GERAL DE VALORES E CÂMBIO LTDA;92858380000118;RUA DR. JOSÉ MONTAURY;139;5º AO 8º ANDAR;CENTRO HISTÓRICO;PORTO ALEGRE;RS;90.010-090;(51) 3213-2727;;;www.geralinvestimentos.com.br;edegasperin@geralinvestimentos.com.br
Fundo;01.497.954/0001-14;2025-06-01;1;2025-07-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL;1996-10-22;INVESTIDORES EM GERAL;BRMISTCTF016;8703994;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;N;N;S;N;N;CORRETORA GERAL DE VALORES E CÂMBIO LTDA;92858380000118;RUA DR. JOSÉ MONTAURY;139;5º AO 8º ANDAR;CENTRO HISTÓRICO;PORTO ALEGRE;RS;90.010-090;(51) 3213-2727;;;www.geralinvestimentos.com.br;edegasperin@geralinvestimentos.com.br
Fundo;01.497.954/0001-14;2025-07-01;1;2025-08-13;FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL;1996-10-22;INVESTIDORES EM GERAL;BRMISTCTF016;8703994;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;N;N;S;N;N;CORRETORA GERAL DE VALORES E CÂMBIO LTDA;92858380000118;RUA DR. JOSÉ MONTAURY;139;5º AO 8º ANDAR;CENTRO HISTÓRICO;PORTO ALEGRE;RS;90.010-090;(51) 3213-2727;;;www.geralinvestimentos.com.br;edegasperin@geralinvestimentos.com.br
Fundo;01.497.954/0001-14;2025-08-01;2;2025-09-11;FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL;1996-10-22;INVESTIDORES EM GERAL;BRMISTCTF016;8703994;N;N;;Outros;Definida;Indeterminado;;31/12;N;N;S;N;N;CORRETORA GERAL DE VALORES E CÂMBIO LTDA;92858380000118;RUA DR. JOSÉ MONTAURY;139;5º AO 8º ANDAR;CENTRO HISTÓRICO;PORTO ALEGRE;RS;90.010-090;(51) 3213-2727;;;www.geralinvestimentos.com.br;edegasperin@geralinvestimentos.com.br
Fundo;01.497.954/0001-14;2025-09-01;1;2025-10-13;FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL;1996-10-22;INVESTIDORES EM GERAL;BRMISTCTF016;8703994;N;N;;Outros;Definida;Indeterminado;;31/12;N;N;S;N;N;CORRETORA GERAL DE VALORES E CÂMBIO LTDA;92858380000118;RUA DR. JOSÉ MONTAURY;139;5º AO 8º ANDAR;CENTRO HISTÓRICO;PORTO ALEGRE;RS;90.010-090;(51) 3213-2727;;;www.geralinvestimentos.com.br;edegasperin@geralinvestimentos.com.br
Classe;01.601.918/0001-59;2025-01-01;1;2025-02-17;FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO;1997-01-14;INVESTIDORES EM GERAL;BRFTLZCTF001;500000;N;N;Renda;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;Conjunto 32 - BLOCO B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;01.601.918/0001-59;2025-02-01;1;2025-03-17;FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO;1997-01-14;INVESTIDORES EM GERAL;BRFTLZCTF001;500000;N;N;Renda;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;Conjunto 32 - BLOCO B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;01.601.918/0001-59;2025-03-01;1;2025-04-11;FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO;1997-01-14;INVESTIDORES EM GERAL;BRFTLZCTF001;500000;N;N;Renda;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;Conjunto 32 - BLOCO B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;01.601.918/0001-59;2025-04-01;1;2025-05-14;FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO;1997-01-14;INVESTIDORES EM GERAL;BRFTLZCTF001;500000;N;N;Renda;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;Conjunto 32 - BLOCO B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;01.601.918/0001-59;2025-05-01;1;2025-06-16;FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO;1997-01-14;INVESTIDORES EM GERAL;BRFTLZCTF001;500000;N;N;Renda;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;Conjunto 32 - BLOCO B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;01.601.918/0001-59;2025-06-01;1;2025-07-07;FORTALEZA FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESP LTDA;1997-01-14;INVESTIDORES EM GERAL;BRFTLZCTF001;500000;N;N;Renda;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;Conjunto 32 - BLOCO B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;01.601.918/0001-59;2025-07-01;1;2025-08-13;FORTALEZA FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESP LTDA;1997-01-14;INVESTIDORES EM GERAL;BRFTLZCTF001;500000;N;N;Renda;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;Conjunto 32 - BLOCO B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;01.601.918/0001-59;2025-08-01;1;2025-09-04;FORTALEZA FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESP LTDA;1997-01-14;INVESTIDORES EM GERAL;BRFTLZCTF001;500000;N;N;;Outros;Definida;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;Conjunto 32 - BLOCO B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;01.601.918/0001-59;2025-09-01;1;2025-10-06;FORTALEZA FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESP LTDA;1997-01-14;INVESTIDORES EM GERAL;BRFTLZCTF001;500000;N;N;;Outros;Definida;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;Conjunto 32 - BLOCO B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Fundo;01.633.741/0001-72;2025-01-01;1;2025-02-12;FUNDO DE INVESTIMENTO IMOBILIARIO MEMORIAL OFFICE;1997-03-18;INVESTIDORES EM GERAL;BRFMOFCTF010;508008;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;S;N;N;S;N;COINVALORES CCVM LTDA;00336036000140;Avenida Brigadeiro Faria Lima;1800;2º andar;Jardim Paulistano;São Paulo;SP;01451-001;(11)3035-4143;(11)3035-4141;;www.coinvalores.com.br;admfundoimobiliario@coinvalores.com.br
Fundo;01.633.741/0001-72;2025-02-01;1;2025-03-14;FUNDO DE INVESTIMENTO IMOBILIARIO MEMORIAL OFFICE;1997-03-18;INVESTIDORES EM GERAL;BRFMOFCTF010;508008;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;S;N;N;S;N;COINVALORES CCVM LTDA;00336036000140;Avenida Brigadeiro Faria Lima;1800;2º andar;Jardim Paulistano;São Paulo;SP;01451-001;(11)3035-4143;(11)3035-4141;;www.coinvalores.com.br;admfundoimobiliario@coinvalores.com.br
Fundo;01.633.741/0001-72;2025-03-01;1;2025-04-11;FUNDO DE INVESTIMENTO IMOBILIARIO MEMORIAL OFFICE;1997-03-18;INVESTIDORES EM GERAL;BRFMOFCTF010;508008;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;S;N;N;S;N;COINVALORES CCVM LTDA;00336036000140;Avenida Brigadeiro Faria Lima;1800;2º andar;Jardim Paulistano;São Paulo;SP;01451-001;(11)3035-4143;(11)3035-4141;;www.coinvalores.com.br;admfundoimobiliario@coinvalores.com.br
Fundo;01.633.741/0001-72;2025-04-01;1;2025-05-13;FUNDO DE INVESTIMENTO IMOBILIARIO MEMORIAL OFFICE;1997-03-18;INVESTIDORES EM GERAL;BRFMOFCTF010;508008;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;S;N;N;S;N;COINVALORES CCVM LTDA;00336036000140;Avenida Brigadeiro Faria Lima;1800;2º andar;Jardim Paulistano;São Paulo;SP;01451-001;(11)3035-4143;(11)3035-4141;;www.coinvalores.com.br;admfundoimobiliario@coinvalores.com.br
Fundo;01.633.741/0001-72;2025-05-01;1;2025-06-12;FUNDO DE INVESTIMENTO IMOBILIARIO MEMORIAL OFFICE;1997-03-18;INVESTIDORES EM GERAL;BRFMOFCTF010;508008;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;S;N;N;S;N;COINVALORES CCVM LTDA;00336036000140;Avenida Brigadeiro Faria Lima;1800;2º andar;Jardim Paulistano;São Paulo;SP;01451-001;(11)3035-4143;(11)3035-4141;;www.coinvalores.com.br;admfundoimobiliario@coinvalores.com.br
Fundo;01.633.741/0001-72;2025-06-01;1;2025-07-15;FUNDO DE INVESTIMENTO IMOBILIARIO MEMORIAL OFFICE;1997-03-18;INVESTIDORES EM GERAL;BRFMOFCTF010;508008;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;S;N;N;S;N;COINVALORES CCVM LTDA;00336036000140;Avenida Brigadeiro Faria Lima;1800;2º andar;Jardim Paulistano;São Paulo;SP;01451-001;(11)3035-4143;(11)3035-4141;;www.coinvalores.com.br;admfundoimobiliario@coinvalores.com.br
Classe;01.633.741/0001-72;2025-07-01;2;2025-09-23;F.I.I MEMORIAL OFFICE RESPONSABILIDADE LIMITADA;1997-03-18;INVESTIDORES EM GERAL;BRFMOFCTF010;508008;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;S;N;N;S;N;COINVALORES CCVM LTDA;00336036000140;Avenida Brigadeiro Faria Lima;1800;2º andar;Jardim Paulistano;São Paulo;SP;01451-001;(11)3035-4143;(11)3035-4141;;www.coinvalores.com.br;admfundoimobiliario@coinvalores.com.br
Classe;01.633.741/0001-72;2025-08-01;1;2025-09-15;FII MEMORIAL OFFICE RESP LTDA;1997-03-18;INVESTIDORES EM GERAL;BRFMOFCTF010;508008;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
Classe;01.633.741/0001-72;2025-09-01;1;2025-10-15;FII MEMORIAL OFFICE RESP LTDA;1997-03-18;INVESTIDORES EM GERAL;BRFMOFCTF010;508008;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
Classe;01.636.325/0001-28;2025-01-01;2;2025-02-27;FII PATEO MOINHOS DE VENTO;1997-01-10;INVESTIDOR QUALIFICADO;BRPMPVCTF008;234900;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM;59281253000123;Praia de Botafogo;501;Torre Corcovado, 5º andar - parte;Botafogo;Rio de Janeiro;RJ;22250040;(21) 3262-9600;;;https://www.btgpactual.com/;ol-monitoramento-afs@btgpactual.com
Classe;01.636.325/0001-28;2025-02-01;2;2025-04-15;PATEO MOINHOS FII;1998-03-11;INVESTIDOR QUALIFICADO;BRPMOVCTF008;234900;N;N;;Outros;;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;01.636.325/0001-28;2025-03-01;1;2025-04-15;PATEO MOINHOS FII;1998-03-11;INVESTIDOR QUALIFICADO;BRPMOVCTF008;234900;N;N;;Outros;;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;01.636.325/0001-28;2025-04-01;2;2025-05-22;PATEO MOINHOS FII;1998-03-11;INVESTIDOR QUALIFICADO;BRPMOVCTF008;234900;N;N;;Outros;;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;01.636.325/0001-28;2025-05-01;1;2025-06-16;PATEO MOINHOS FII RL;1998-03-11;INVESTIDOR QUALIFICADO;BRPMOVCTF008;234900;N;N;;Outros;;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;01.636.325/0001-28;2025-06-01;1;2025-07-15;PATEO MOINHOS FII RL;1998-03-11;INVESTIDOR QUALIFICADO;BRPMOVCTF008;234900;N;N;;Outros;;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;01.636.325/0001-28;2025-07-01;1;2025-08-15;PATEO MOINHOS FII RL;1998-03-11;INVESTIDOR QUALIFICADO;BRPMOVCTF008;234900;N;N;;Outros;;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;01.636.325/0001-28;2025-08-01;1;2025-09-15;PATEO MOINHOS FII RL;1998-03-11;INVESTIDOR QUALIFICADO;BRPMOVCTF008;234900;N;N;;Multicategoria;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;01.636.325/0001-28;2025-09-01;1;2025-10-15;PATEO MOINHOS FII RL;1998-03-11;INVESTIDOR QUALIFICADO;BRPMOVCTF008;234900;N;N;;Outros;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;01.657.856/0001-05;2025-01-01;1;2025-02-11;SCP - FUNDO DE INVESTIMENTO IMOBILIARIO;1996-10-31;INVESTIDORES EM GERAL;BRRTELCTF001;4200000;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;44077014000189;RUA SURUBIM;577;CONJ. 101;CIDADE MONÇÕES;SÃO PAULO;SP;04571-050;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br
Classe;01.657.856/0001-05;2025-02-01;1;2025-03-14;SCP - FUNDO DE INVESTIMENTO IMOBILIARIO;1996-10-31;INVESTIDORES EM GERAL;BRRTELCTF001;4200000;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;44077014000189;RUA SURUBIM;577;CONJ. 101;CIDADE MONÇÕES;SÃO PAULO;SP;04571-050;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br
Classe;01.657.856/0001-05;2025-03-01;1;2025-04-14;SCP - FUNDO DE INVESTIMENTO IMOBILIARIO;1996-10-31;INVESTIDORES EM GERAL;BRRTELCTF001;4200000;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;44077014000189;RUA SURUBIM;577;CONJ. 101;CIDADE MONÇÕES;SÃO PAULO;SP;04571-050;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br
Classe;01.657.856/0001-05;2025-04-01;1;2025-05-15;SCP - FUNDO DE INVESTIMENTO IMOBILIARIO;1996-10-31;INVESTIDORES EM GERAL;BRRTELCTF001;4200000;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;44077014000189;RUA SURUBIM;577;CONJ. 101;CIDADE MONÇÕES;SÃO PAULO;SP;04571-050;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br
